user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,total_watch_time,avg_watch_time,total_sessions,unique_movies,avg_completion,sessions_per_day,total_searches,unique_searches,avg_search_time,total_reviews,avg_sentiment,helpful_votes,last_activity,days_since_last_activity,churn
user_00098,theresa25@example.net,Luis,Martinez,24.0,Female,USA,New Jersey,East Colin,standard,2025-06-03,True,3.68,Gaming Console,1.0,2023-05-02 02:31:31.083905,552.1,61.34444444444445,10,10,47.41,0.015503875968992248,1.0,1.0,4.6,2.0,0.5385,4.0,2025-11-12,49,1
user_00099,sarah53@example.org,Wendy,Jimenez,20.0,Female,USA,New York,Johnsonfurt,premium,2025-06-26,False,14.89,Smart TV,4.0,2024-05-03 06:03:20.417259,754.8,58.06153846153846,13,13,38.99230769230769,0.019938650306748466,2.0,2.0,23.25,2.0,0.5920000000000001,5.0,2025-12-06,25,0
user_00100,campbellcarla@example.net,Justin,Boone,22.0,Female,USA,North Carolina,West Jessica,premium,2023-09-07,True,0.0,Mobile,4.0,2022-09-28 03:00:00.905348,937.9000000000001,104.21111111111112,11,11,56.8,0.017377567140600316,0.0,0.0,0.0,4.0,0.57275,10.0,2025-11-15,46,1
user_00101,angela16@example.net,Kathy,Bryan,14.0,Male,USA,Illinois,North Phillip,premium+,2024-04-04,True,28.98,Smart TV,1.0,2024-11-07 07:13:21.893715,788.8,65.73333333333333,14,14,59.9076923076923,0.019553072625698324,6.0,6.0,25.03333333333333,1.0,0.71,3.0,2025-12-21,10,0
user_00102,cporter@example.org,Jennifer,Stone,45.0,Female,USA,Missouri,West Sarah,premium,2023-01-27,True,0.0,Smart TV,3.0,2024-05-14 15:02:08.643314,680.3,61.845454545454544,12,12,48.31666666666667,0.016973125884016973,2.0,2.0,49.75,0.0,0.463,0.0,2025-12-28,3,0
user_00103,thomas05@example.com,Tina,Robles,40.0,Male,USA,North Carolina,Bakershire,premium,2024-09-30,False,15.6,Desktop,4.0,2023-02-05 21:41:44.352065,520.5,65.0625,8,8,45.8625,0.012558869701726845,1.0,1.0,7.3,2.0,0.655,4.0,2025-12-13,18,0
user_00104,lorraineallen@example.net,James,Edwards,49.0,0,USA,Georgia,Vaughnchester,standard,2025-03-15,True,12.52,Tablet,3.0,2024-09-14 09:39:40.029056,365.2,40.577777777777776,10,10,64.8111111111111,0.01949317738791423,1.0,1.0,21.3,0.0,0.0,0.0,2025-12-22,9,0
user_00105,whitney78@example.com,Sue,Barr,22.0,0,USA,Florida,Ericaview,basic,2023-02-28,True,31.37,Desktop,3.0,2023-06-04 18:48:05.535243,928.5,77.375,14,14,56.42142857142857,0.020710059171597635,4.0,3.0,23.5,1.0,0.438,4.0,2025-12-23,8,0
user_00106,shellyhendrix@example.com,Hannah,Stewart,38.0,Male,Canada,Ontario,Keithshire,basic,2025-04-09,False,24.79,Desktop,3.0,2025-01-15 18:47:36.373072,751.9,68.35454545454546,11,11,47.339999999999996,0.02335456475583864,2.0,2.0,19.9,1.0,0.63,3.0,2025-07-13,171,1
user_00107,bobby15@example.com,Julie,Harris,35.0,Female,Canada,British Columbia,Derrickshire,standard,2023-04-24,True,8.38,Laptop,4.0,2024-07-02 01:53:57.457067,748.7,49.913333333333334,16,16,53.58571428571429,0.023633677991137372,3.0,3.0,18.65,3.0,0.8033333333333333,7.0,2025-12-18,13,0
user_00108,gutierrezjennifer@example.org,Adam,Russell,13.0,Female,USA,Florida,Santosport,premium,2023-06-10,True,10.47,Desktop,7.0,2025-04-23 21:57:52.734389,590.1,45.392307692307696,14,14,54.86363636363637,0.021406727828746176,1.0,1.0,2.4,0.0,0.0,0.0,2025-12-30,1,0
user_00109,amandasharp@example.org,Robert,Peck,24.0,Prefer not to say,USA,Indiana,Frenchburgh,premium,2025-03-19,True,0.0,Gaming Console,3.0,2023-06-26 00:35:44.648959,502.8,41.9,13,13,57.32000000000001,0.02113821138211382,3.0,3.0,21.833333333333332,0.0,0.0,0.0,2025-11-27,34,1
user_00110,justin88@example.com,Melissa,Nelson,49.0,Female,Canada,Quebec,Franciscomouth,standard,2024-09-27,True,38.06,Smart TV,6.0,2024-10-18 04:44:21.382774,647.0,58.81818181818182,13,13,38.08181818181818,0.024761904761904763,1.0,1.0,18.9,1.0,0.934,5.0,2025-10-30,62,1
user_00112,kevin90@example.com,Heather,Contreras,33.0,Male,USA,Arizona,Erikhaven,standard,2024-08-27,True,28.67,Mobile,5.0,2023-09-09 19:05:49.755814,561.6,46.800000000000004,14,14,50.771428571428565,0.028282828282828285,4.0,4.0,13.225000000000001,0.0,0.621,4.0,2025-09-10,112,1
user_00113,susanmendoza@example.com,Robert,Todd,37.0,Male,Canada,New Brunswick,Lake Karen,standard,2024-02-28,True,15.85,Mobile,3.0,2022-10-27 15:34:52.951064,649.9,54.15833333333333,12,12,64.24444444444445,0.019933554817275746,4.0,4.0,30.425,3.0,0.7515000000000001,7.0,2025-09-16,106,1
user_00114,poolerebecca@example.org,Franklin,Wilson,36.0,Other,Canada,Manitoba,Davishaven,premium,2025-01-04,True,27.06,Desktop,2.0,2022-12-25 15:28:10.095286,484.8,60.6,8,8,49.975,0.019417475728155338,5.0,5.0,16.139999999999997,2.0,0.5195000000000001,5.0,2025-07-14,170,1
user_00115,jelliott@example.com,Jennifer,Scott,30.0,Male,Canada,British Columbia,New Charles,basic,2023-08-14,True,19.82,Desktop,3.0,2024-03-18 00:49:13.493253,569.8,71.225,8,8,52.142857142857146,0.02359882005899705,2.0,2.0,10.0,2.0,0.501,3.0,2025-02-09,325,1
user_00116,andersenthomas@example.com,Hector,Cannon,37.0,Prefer not to say,USA,Illinois,Victoriafurt,standard,2025-03-12,False,11.76,Tablet,2.0,2023-09-18 16:08:52.819305,347.4,69.47999999999999,5,5,34.7,0.009191176470588236,3.0,3.0,14.266666666666667,0.0,0.0,0.0,2025-10-05,87,1
user_00117,david86@example.net,Jessica,Davenport,40.0,Female,Canada,Quebec,Stevenside,basic,2024-03-06,True,17.91,Smart TV,0.0,2023-05-01 06:35:08.167656,466.6,66.65714285714286,9,9,49.17777777777778,0.013824884792626729,4.0,4.0,25.275,3.0,0.5663333333333332,1.0,2025-11-18,43,1
user_00118,joshuapineda@example.net,Antonio,Mendez,43.0,Female,USA,Texas,East Carlos,basic,2023-12-04,True,50.48,Mobile,2.0,2023-04-28 05:32:05.000549,412.9,51.6125,9,9,65.075,0.015151515151515152,2.0,2.0,23.1,1.0,0.2975,3.0,2025-11-19,42,1
user_00120,dpeters@example.com,Kristi,Horton,39.0,Male,USA,Maryland,West Nicholas,basic,2023-04-23,True,8.61,Tablet,2.0,2023-06-28 14:14:31.320512,491.59999999999997,70.22857142857143,8,8,38.975,0.011428571428571429,5.0,5.0,15.02,2.0,0.4325,3.0,2025-12-15,16,0
user_00121,jmelendez@example.com,Angela,Price,18.0,Male,USA,Texas,West Deborah,premium,2025-02-15,True,1.08,Mobile,4.0,2024-03-11 23:26:59.638182,305.0,38.125,10,10,49.88,0.018148820326678767,4.0,4.0,22.775,3.0,0.99,16.0,2025-11-08,53,1
user_00122,adamsemily@example.net,Morgan,Ballard,32.0,Other,USA,New Jersey,Clarkmouth,standard,2025-06-15,True,4.65,Smart TV,2.0,2023-03-23 03:39:37.835896,475.1,47.510000000000005,10,10,55.2,0.018115942028985508,1.0,1.0,27.4,0.0,0.0,0.0,2025-11-06,55,1
user_00124,robin55@example.com,Anna,Figueroa,55.0,0,USA,Indiana,Angelashire,premium,2023-06-21,True,38.42,Smart TV,2.0,2023-07-30 12:15:07.235503,1270.5,97.73076923076923,15,15,35.81333333333334,0.022556390977443608,2.0,2.0,20.5,2.0,0.48850000000000005,2.0,2025-12-23,8,0
user_00125,victorpena@example.net,Jonathan,Levy,53.0,Female,USA,Texas,Jacksonstad,standard,2023-01-02,True,9.19,Tablet,3.0,2023-02-20 17:38:52.938713,234.5,58.625,5,5,36.7,0.008503401360544218,1.0,1.0,27.9,1.0,0.998,4.0,2025-10-02,90,1
user_00127,patelrobert@example.org,Amanda,Smith,36.0,Male,USA,Maryland,North Samantha,standard,2023-04-23,True,10.74,Gaming Console,2.0,2025-01-12 07:36:47.933420,653.4,72.6,12,12,42.44166666666666,0.016783216783216783,5.0,5.0,18.0,0.0,0.0,0.0,2025-12-17,14,0
user_00128,zmiller@example.com,Veronica,Evans,34.0,Female,Canada,Prince Edward Island,North Richardfurt,premium,2022-10-02,True,33.64,Gaming Console,3.0,2024-09-11 04:36:28.544100,114.7,28.675,4,4,23.525,0.010526315789473684,1.0,1.0,8.4,1.0,0.674,3.0,2025-05-03,242,1
user_00129,pbruce@example.com,Patricia,Hall,46.0,Female,USA,North Carolina,Brandonland,premium,2025-04-13,True,8.2,Tablet,5.0,2023-02-15 14:13:40.125581,712.5,237.5,4,4,54.175,0.013245033112582781,4.0,3.0,37.13333333333333,0.0,0.0,0.0,2025-11-03,58,1
user_00130,alibrenda@example.net,Sarah,Martin,48.0,Male,USA,Florida,Rhodesside,basic,2023-09-26,True,21.24,Smart TV,5.0,2024-12-16 05:38:30.152719,581.7,58.17,11,11,53.67999999999999,0.019230769230769232,4.0,4.0,28.099999999999998,2.0,0.74,12.0,2025-12-23,8,0
user_00131,brian63@example.org,Cassie,Novak,54.0,Male,USA,Arizona,Lake Joshuamouth,basic,2023-04-09,True,13.08,Mobile,3.0,2023-11-19 06:07:06.894871,973.9,81.15833333333333,12,12,58.425000000000004,0.020833333333333332,4.0,3.0,22.099999999999998,2.0,0.925,5.0,2025-10-10,82,1
user_00132,bartonkenneth@example.org,Christopher,James,61.0,Female,USA,North Carolina,Stewartville,basic,2022-08-07,True,0.0,Laptop,0.0,2023-12-03 09:02:08.844259,796.0,61.23076923076923,13,13,47.800000000000004,0.01984732824427481,5.0,5.0,18.520000000000003,0.0,0.0,0.0,2025-11-14,47,1
user_00133,andersonjacob@example.com,Dakota,Gomez,18.0,Female,Canada,Prince Edward Island,Michelletown,standard,2023-10-29,True,2.83,Laptop,5.0,2024-10-05 07:06:49.482293,146.0,36.5,7,7,47.9,0.0106544901065449,0.0,0.0,0.0,2.0,0.7015,3.0,2025-12-21,10,0
user_00134,ginajackson@example.com,Joseph,Brown,59.0,Female,Canada,Saskatchewan,Robertfort,premium+,2023-09-01,True,4.01,Desktop,4.0,2024-09-30 23:23:13.111057,358.6,51.228571428571435,7,7,49.614285714285714,0.023333333333333334,2.0,2.0,21.6,0.0,0.0,0.0,2025-08-13,140,1
user_00135,stephentaylor@example.org,Martin,Brock,16.0,Male,USA,Georgia,Cookberg,premium,2023-07-19,True,15.86,Gaming Console,2.0,2024-01-09 22:20:43.946604,887.6,110.95,8,8,34.2375,0.012345679012345678,3.0,3.0,17.933333333333334,0.0,0.272,0.0,2025-12-05,26,0
user_00137,nhahn@example.com,Marie,Fuentes,26.0,Female,USA,California,Taylorport,basic,2023-05-05,False,2.86,Gaming Console,2.0,2024-09-24 18:27:49.933486,547.4,54.739999999999995,10,10,50.36,0.01447178002894356,1.0,1.0,19.6,0.0,0.0,0.0,2025-11-29,32,1
user_00138,colecarla@example.net,Amanda,Stephens,32.0,Female,USA,Virginia,North Kaylastad,standard,2024-07-11,True,35.61,Laptop,0.0,2024-04-11 04:51:14.213120,382.3,42.47777777777778,9,9,41.34444444444445,0.015410958904109588,0.0,0.0,0.0,3.0,0.753,4.0,2025-10-15,77,1
user_00139,tammy61@example.org,Jonathan,Griffin,45.0,Female,USA,Massachusetts,Bartonshire,standard,2023-08-15,True,17.44,Laptop,3.0,2024-01-14 01:15:30.985199,408.1,58.300000000000004,9,9,55.31111111111111,0.016885553470919325,1.0,1.0,31.9,2.0,0.6990000000000001,10.0,2025-09-16,106,1
user_00140,fknapp@example.org,Michael,Gibson,51.0,Male,USA,Arizona,Baileyville,standard,2024-10-01,False,22.42,Smart TV,3.0,2023-07-18 12:08:38.257360,330.8,55.13333333333333,6,6,41.5,0.01812688821752266,3.0,3.0,27.3,1.0,0.651,2.0,2025-07-04,180,1
user_00141,patrickdarin@example.com,Erica,Spears,34.0,Prefer not to say,USA,Wisconsin,New Ethan,premium+,2025-06-17,True,0.0,Tablet,2.0,2024-12-24 04:29:58.411969,325.5,40.6875,10,10,48.21,0.01564945226917058,3.0,3.0,14.200000000000001,0.0,0.0,0.0,2025-10-16,76,1
user_00143,qwilson@example.com,Candice,Matthews,36.0,Female,USA,Illinois,Meganburgh,basic,2025-05-04,True,13.02,Smart TV,1.0,2024-08-08 12:21:33.235044,636.5,70.72222222222223,13,13,49.599999999999994,0.018571428571428572,1.0,1.0,5.8,2.0,0.48350000000000004,5.0,2025-12-04,27,0
user_00144,allendaryl@example.com,William,Carlson,59.0,Female,Canada,Alberta,Lopezside,standard,2024-04-01,True,38.32,Laptop,1.0,2023-06-15 13:15:40.136884,362.6,45.325,10,10,37.89,0.015873015873015872,1.0,1.0,15.9,1.0,0.713,2.0,2025-10-04,88,1
user_00146,antonio38@example.com,Kimberly,Dunn,29.0,Male,USA,Illinois,West Kimberlystad,premium+,2024-11-11,False,23.27,Gaming Console,3.0,2024-03-23 17:17:50.159410,445.7,49.52222222222222,10,10,28.944444444444443,0.021834061135371178,3.0,3.0,19.133333333333336,2.0,0.8205,11.0,2025-06-07,207,1
user_00147,fitzgeralddesiree@example.org,Nancy,Cole,30.0,Female,USA,Massachusetts,South Michelleville,premium,2023-03-20,True,24.56,Smart TV,2.0,2025-03-03 12:55:51.174033,487.0,48.7,12,12,37.72,0.017391304347826087,4.0,3.0,25.45,0.0,0.0,0.0,2025-11-20,41,1
user_00149,riddlemichelle@example.org,John,Poole,18.0,Female,Canada,Newfoundland and Labrador,Thomasview,standard,2023-09-17,True,2.54,Gaming Console,4.0,2024-06-27 08:22:44.150948,642.4,64.24,12,12,30.339999999999996,0.016736401673640166,6.0,6.0,21.0,2.0,0.5349999999999999,9.0,2025-12-20,11,0
user_00150,rrobertson@example.net,Shawn,Murphy,44.0,Male,Canada,Manitoba,Lake Teresastad,premium+,2024-12-21,True,16.45,Gaming Console,1.0,2023-03-29 18:01:37.256516,598.7,85.52857142857144,8,8,41.9375,0.011494252873563218,2.0,2.0,13.3,0.0,0.0,0.0,2025-12-12,19,0
user_00151,troymorris@example.com,Amy,Knight,25.0,Male,USA,New York,Patriciaton,premium,2022-11-19,True,5.53,Laptop,4.0,2022-08-20 21:50:51.015649,444.1,49.34444444444445,9,9,55.4375,0.012622720897615708,2.0,2.0,19.65,0.0,0.0,0.0,2025-12-30,1,0
user_00152,bbryant@example.org,Nicole,Moore,23.0,Male,USA,Washington,Lake Michaelland,premium,2024-07-30,True,11.15,Smart TV,3.0,2022-09-28 19:33:24.100609,834.4,92.71111111111111,9,9,55.285714285714285,0.016574585635359115,3.0,3.0,14.299999999999999,3.0,0.79875,4.0,2025-06-29,185,1
user_00153,rubendavis@example.org,Jason,Anderson,25.0,Female,USA,New York,Smithmouth,standard,2025-07-20,True,11.84,Desktop,3.0,2024-09-01 12:49:11.234679,636.0,63.6,12,12,49.733333333333334,0.01772525849335303,2.0,2.0,12.149999999999999,2.0,0.377,8.0,2025-11-28,33,1
user_00154,perezchristopher@example.org,Lawrence,Taylor,51.0,Female,Canada,Saskatchewan,North Alyssa,basic,2024-05-31,True,18.18,Smart TV,2.0,2023-11-28 07:06:35.705908,729.5,72.95,11,11,50.16363636363636,0.018867924528301886,4.0,4.0,35.675,2.0,0.6985,2.0,2025-12-16,15,0
user_00155,samanthajensen@example.com,Christopher,Taylor,43.0,Female,Canada,Quebec,Bellchester,premium,2024-12-16,True,18.64,Mobile,0.0,2023-06-02 13:11:17.692241,874.9,87.49,11,11,48.51111111111111,0.017241379310344827,1.0,1.0,10.7,1.0,0.781,0.0,2025-12-25,6,0
user_00156,angelagreene@example.net,Kimberly,Abbott,31.0,Male,USA,Virginia,New Catherine,basic,2024-10-29,True,0.0,Tablet,2.0,2024-07-11 02:11:58.968564,490.6,49.06,11,11,43.91818181818182,0.015714285714285715,5.0,5.0,18.919999999999998,1.0,0.0,2.0,2025-12-18,13,0
user_00158,matthewsalexander@example.org,Sandra,Hunter,15.0,Other,USA,Missouri,Milesland,premium,2023-06-02,True,27.31,Laptop,1.0,2022-10-28 15:44:39.708664,447.1,55.8875,9,9,57.766666666666666,0.014084507042253521,5.0,4.0,28.04,2.0,0.3785,8.0,2025-11-01,60,1
user_00159,amandamyers@example.net,Kyle,Blair,28.0,Female,USA,Illinois,East Christopherchester,basic,2023-12-11,True,0.0,Desktop,2.0,2023-07-07 23:10:46.679240,905.9,75.49166666666666,13,13,48.69230769230769,0.022968197879858657,6.0,5.0,22.55,0.0,0.0,0.0,2025-08-16,137,1
user_00161,lindsay48@example.org,Jennifer,Crawford,36.0,Prefer not to say,USA,Wisconsin,South Micheleburgh,basic,2023-01-21,True,284.95,Mobile,1.0,2025-04-08 22:31:09.342889,1456.1,112.0076923076923,14,14,50.73076923076923,0.020260492040520984,2.0,2.0,19.9,0.0,0.0,0.0,2025-12-02,29,0
user_00162,joycesmith@example.org,Brandon,Reyes,35.0,Male,USA,Tennessee,Port Austin,basic,2023-04-05,False,17.7,Laptop,5.0,2023-11-02 04:06:30.761492,346.0,43.25,10,10,44.25,0.01529051987767584,0.0,0.0,0.0,2.0,0.886,10.0,2025-12-17,14,0
user_00163,margaret95@example.org,Harry,Finley,26.0,Female,USA,Wisconsin,Clineport,basic,2022-11-04,True,0.0,Mobile,1.0,2022-08-11 19:15:35.318272,598.8,54.43636363636363,11,11,43.73333333333333,0.01740506329113924,2.0,2.0,25.6,1.0,0.7965,3.0,2025-11-22,39,1
user_00164,anne49@example.org,Micheal,Cuevas,21.0,Male,USA,Maryland,East Adam,standard,2022-08-28,True,2.92,Gaming Console,2.0,2024-06-29 21:13:58.222597,610.5,67.83333333333333,10,10,58.5,0.030864197530864196,1.0,1.0,10.2,1.0,0.0,4.0,2025-11-03,58,1
user_00165,aaron64@example.org,Alyssa,Barnes,35.0,Prefer not to say,USA,Illinois,Lake Joshua,premium,2025-05-07,True,24.0,Mobile,0.0,2024-09-09 00:03:34.717331,466.90000000000003,58.362500000000004,10,10,58.044444444444444,0.017452006980802792,4.0,4.0,14.175,0.0,0.0,0.0,2025-09-12,110,1
user_00166,fvillegas@example.net,William,Jones,38.0,Female,USA,Michigan,Batesberg,standard,2023-06-17,True,16.94,Mobile,1.0,2025-05-13 18:04:36.191894,651.8000000000001,72.42222222222223,11,11,55.04545454545455,0.017432646592709985,2.0,2.0,14.700000000000001,1.0,0.935,1.0,2025-12-30,1,0
user_00167,louis43@example.org,Derek,Moore,36.0,0,USA,Arizona,Owenschester,basic,2024-03-11,False,15.17,Gaming Console,1.0,2023-12-11 05:52:55.670560,702.8,63.89090909090908,15,15,59.76923076923077,0.025728987993138937,3.0,2.0,9.55,0.0,0.0,0.0,2025-12-27,4,0
user_00169,anthonysullivan@example.com,Cody,Lara,34.0,0,USA,Virginia,North Bryanbury,standard,2023-03-07,True,19.02,Gaming Console,1.0,2023-09-14 22:35:05.972927,633.5,79.1875,8,8,54.31666666666667,0.01238390092879257,2.0,2.0,25.65,0.0,0.0,0.0,2025-11-29,32,1
user_00170,samantha10@example.org,Rachel,Lamb,23.0,Male,USA,Texas,Davidmouth,premium,2023-02-02,True,18.12,Tablet,0.0,2025-01-19 09:46:59.873625,445.0,63.57142857142857,8,8,45.34285714285714,0.015151515151515152,0.0,0.0,0.0,1.0,0.319,2.0,2025-08-12,141,1
user_00171,rjohnson@example.com,Michael,Hill,28.0,Female,USA,Massachusetts,North Christina,basic,2024-07-11,True,10.45,Smart TV,2.0,2023-10-28 11:57:59.864437,702.1999999999999,70.22,13,13,49.35833333333333,0.019490254872563718,0.0,0.0,0.0,1.0,0.707,0.0,2025-11-19,42,1
user_00172,millerpatrick@example.com,Dawn,Mccoy,46.0,Female,USA,Wisconsin,Caseystad,premium,2024-03-20,True,18.23,Tablet,0.0,2023-08-15 00:51:13.679605,121.8,24.36,8,8,42.08571428571429,0.01288244766505636,2.0,2.0,17.299999999999997,2.0,0.653,9.0,2025-09-20,102,1
user_00173,bnelson@example.com,Anthony,Brown,30.0,Prefer not to say,USA,Arizona,Katiebury,standard,2022-11-19,True,4.57,Gaming Console,2.0,2023-05-22 02:37:38.628505,517.4,57.48888888888889,9,9,54.699999999999996,0.015306122448979591,2.0,2.0,28.15,1.0,0.744,6.0,2025-10-11,81,1
user_00174,barbaramcgrath@example.com,Savannah,Thompson,40.0,Male,Canada,Prince Edward Island,Robintown,premium,2025-06-05,True,4.41,Desktop,6.0,2024-04-11 01:55:27.824746,412.2,41.22,14,14,41.75714285714286,0.021638330757341576,3.0,3.0,18.233333333333334,2.0,0.599,4.0,2025-10-17,75,1
user_00175,lweaver@example.com,Christopher,Guzman,45.0,Female,USA,Florida,Smithborough,standard,2023-08-10,True,3.87,Mobile,0.0,2025-05-05 19:07:40.240777,236.4,39.4,8,8,34.98571428571429,0.013986013986013986,4.0,4.0,37.7,1.0,0.798,4.0,2025-12-27,4,0
user_00176,johnsonbrenda@example.org,Meghan,Yu,40.0,Female,Canada,New Brunswick,Willismouth,standard,2023-07-21,False,30.07,Smart TV,3.0,2024-10-13 12:33:30.576172,1225.0,122.5,11,11,47.58181818181818,0.017027863777089782,3.0,3.0,23.2,2.0,0.185,7.0,2025-11-18,43,1
user_00177,lbanks@example.net,Jeffrey,Gray,16.0,Female,Canada,Quebec,East Jessica,basic,2025-02-19,False,9.56,Tablet,2.0,2023-02-18 13:56:49.714808,247.29999999999998,35.32857142857143,8,8,41.325,0.01415929203539823,3.0,3.0,4.6,3.0,0.49899999999999994,9.0,2025-12-09,22,0
user_00178,daniellegarcia@example.com,Mark,Young,39.0,Female,USA,Georgia,Lake Nicole,premium,2025-01-18,True,10.85,Desktop,1.0,2023-12-05 10:50:40.760064,609.1,87.01428571428572,8,8,35.01428571428571,0.011611030478955007,0.0,0.0,0.0,1.0,0.595,3.0,2025-12-25,6,0
user_00179,johnjones@example.com,Jennifer,Cruz,48.0,Male,USA,New Jersey,South Trevor,basic,2023-08-21,True,20.2,Gaming Console,8.0,2022-11-22 04:59:14.837987,642.2,58.38181818181818,12,12,61.46,0.02142857142857143,3.0,3.0,23.03333333333333,1.0,0.906,0.0,2025-09-20,102,1
user_00180,franciscojones@example.org,Andrew,Lynn,22.0,Male,Canada,British Columbia,Georgefurt,basic,2024-10-12,True,19.68,Mobile,1.0,2023-08-08 08:52:24.104474,534.7,59.41111111111112,11,11,42.02727272727273,0.019197207678883072,6.0,6.0,18.86,1.0,0.739,0.0,2025-12-12,19,0
user_00181,reynoldsdesiree@example.net,Eric,Rivera,47.0,Female,USA,Indiana,Terryside,standard,2024-07-26,True,6.95,Gaming Console,2.0,2023-04-20 08:33:57.545999,488.4,69.77142857142857,9,9,35.385714285714286,0.015463917525773196,2.0,2.0,21.75,2.0,0.683,6.0,2025-08-05,148,1
user_00182,farmstrong@example.org,Michael,Miller,26.0,Female,USA,Maryland,North Anthony,basic,2024-07-01,True,9.86,Laptop,1.0,2024-01-03 23:18:44.046315,357.3,89.325,6,6,53.5,0.012320328542094456,2.0,2.0,30.4,1.0,0.46199999999999997,4.0,2025-11-10,51,1
user_00183,kristen77@example.net,Christopher,Lopez,22.0,Male,USA,Indiana,Jacobton,premium,2023-11-26,False,1.59,Desktop,3.0,2023-04-07 23:14:55.732754,699.8,77.75555555555555,13,13,48.699999999999996,0.019938650306748466,2.0,2.0,9.7,2.0,0.616,1.0,2025-10-22,70,1
user_00184,hernandezheather@example.org,Elizabeth,Arellano,19.0,Female,USA,Indiana,Port Paulhaven,premium,2025-06-25,True,25.16,Mobile,3.0,2024-04-21 14:31:13.018630,219.6,36.6,8,8,49.5375,0.02631578947368421,4.0,4.0,23.599999999999998,1.0,0.929,1.0,2025-03-29,277,1
user_00186,wendyburton@example.net,Luis,Miller,39.0,Male,USA,Maryland,Melissahaven,premium+,2025-05-03,True,7.45,Laptop,0.0,2024-12-11 21:50:04.580358,814.2,62.63076923076923,14,14,40.723076923076924,0.02127659574468085,1.0,1.0,28.6,2.0,0.479,5.0,2025-12-31,0,0
user_00188,fosternatasha@example.net,Brandon,Mccall,42.0,Female,USA,Tennessee,West Lisaport,standard,2023-06-05,True,22.96,Mobile,2.0,2025-02-28 10:55:57.441557,381.0,42.333333333333336,11,11,46.07,0.015691868758915834,1.0,1.0,5.3,6.0,0.6973333333333334,11.0,2025-12-25,6,0
user_00189,dennismccann@example.com,Joseph,Jacobs,21.0,Male,USA,Arizona,South Jason,premium,2024-10-22,True,0.0,Mobile,4.0,2025-01-18 16:12:59.309980,181.0,36.2,6,6,54.1,0.009630818619582664,4.0,3.0,30.575,1.0,0.752,2.0,2025-09-16,106,1
user_00190,collinswilliam@example.org,Glenn,Hood,34.0,Male,Canada,Newfoundland and Labrador,South Brentstad,basic,2023-05-29,True,18.15,Desktop,1.0,2024-02-07 13:08:30.981587,319.2,53.199999999999996,7,7,38.56666666666667,0.014583333333333334,3.0,3.0,13.766666666666667,1.0,0.581,8.0,2025-05-20,225,1
user_00191,allentracy@example.com,Susan,Matthews,42.0,Female,USA,New York,Frankview,standard,2023-06-10,True,17.15,Desktop,0.0,2022-09-26 11:22:46.553144,199.0,33.166666666666664,6,6,61.86666666666667,0.009433962264150943,2.0,2.0,21.049999999999997,5.0,0.651,16.0,2025-11-24,37,1
