user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_00179,johnjones@example.com,Jennifer,Cruz,48.0,Male,USA,New Jersey,South Trevor,basic,2023-08-21,True,20.2,Gaming Console,8.0,2022-11-22 04:59:14.837987
user_00180,franciscojones@example.org,Andrew,Lynn,22.0,Male,Canada,British Columbia,Georgefurt,basic,2024-10-12,True,19.68,Mobile,1.0,2023-08-08 08:52:24.104474
user_00181,reynoldsdesiree@example.net,Eric,Rivera,47.0,Female,USA,Indiana,Terryside,standard,2024-07-26,True,6.95,Gaming Console,2.0,2023-04-20 08:33:57.545999
user_00182,farmstrong@example.org,Michael,Miller,26.0,Female,USA,Maryland,North Anthony,basic,2024-07-01,True,9.86,Laptop,1.0,2024-01-03 23:18:44.046315
user_00183,kristen77@example.net,Christopher,Lopez,22.0,Male,USA,Indiana,Jacobton,premium,2023-11-26,False,1.59,Desktop,3.0,2023-04-07 23:14:55.732754
user_00184,hernandezheather@example.org,Elizabeth,Arellano,19.0,Female,USA,Indiana,Port Paulhaven,premium,2025-06-25,True,25.16,Mobile,3.0,2024-04-21 14:31:13.018630
user_00186,wendyburton@example.net,Luis,Miller,39.0,Male,USA,Maryland,Melissahaven,premium+,2025-05-03,True,7.45,Laptop,,2024-12-11 21:50:04.580358
user_00188,fosternatasha@example.net,Brandon,Mccall,42.0,Female,USA,Tennessee,West Lisaport,standard,2023-06-05,True,22.96,Mobile,2.0,2025-02-28 10:55:57.441557
user_00189,dennismccann@example.com,Joseph,Jacobs,21.0,Male,USA,Arizona,South Jason,premium,2024-10-22,True,,Mobile,4.0,2025-01-18 16:12:59.309980
user_00190,collinswilliam@example.org,Glenn,Hood,34.0,Male,Canada,Newfoundland and Labrador,South Brentstad,basic,2023-05-29,True,18.15,Desktop,1.0,2024-02-07 13:08:30.981587
user_00191,allentracy@example.com,Susan,Matthews,42.0,Female,USA,New York,Frankview,standard,2023-06-10,True,17.15,Desktop,,2022-09-26 11:22:46.553144
user_00194,danielle44@example.net,Jacob,Yoder,36.0,Male,Canada,Manitoba,Erintown,basic,2025-07-30,True,35.16,Mobile,2.0,2025-04-22 18:59:58.261515
user_00195,ldoyle@example.net,Matthew,Parks,23.0,Female,USA,Massachusetts,Williamburgh,premium,2023-06-19,True,43.11,Gaming Console,4.0,2022-12-21 06:16:30.317406
user_00196,staceylam@example.net,Jeffrey,Garner,20.0,Male,Canada,Prince Edward Island,Frenchmouth,standard,2023-05-14,True,17.27,Gaming Console,3.0,2023-12-24 05:20:07.132746
user_00197,obrown@example.net,Thomas,Mason,30.0,Male,USA,Washington,Robertberg,standard,2025-07-24,True,,Desktop,4.0,2023-10-25 10:19:29.243926
user_00198,lesliebaldwin@example.org,Marvin,Edwards,32.0,Other,USA,Ohio,South Joshuaburgh,standard,2024-01-20,True,5.45,Mobile,,2022-12-22 20:43:00.919429
user_00199,epowell@example.com,Benjamin,Cross,46.0,Prefer not to say,USA,Florida,Katherinehaven,standard,2022-08-21,True,7.38,Gaming Console,1.0,2024-06-19 17:51:13.888224
user_00200,heathercooper@example.org,Patrick,Jackson,36.0,Male,USA,New Jersey,Stacymouth,standard,2023-11-20,False,4.73,Tablet,6.0,2023-08-13 14:38:01.180944
user_00201,karen26@example.org,Jeffrey,Clark,49.0,Female,USA,Ohio,North Michael,premium,2023-09-17,True,9.81,Desktop,3.0,2024-11-25 03:27:38.048662
user_00202,stanleydesiree@example.org,Hannah,Wallace,41.0,Female,USA,Indiana,Thomasberg,standard,2024-09-01,True,12.97,Laptop,,2023-06-29 00:14:09.404048
user_00203,cindy26@example.org,Justin,Jimenez,23.0,Female,USA,California,Marieborough,premium,2024-09-10,True,13.98,Smart TV,3.0,2023-01-25 19:04:53.940084
user_00204,haleycastillo@example.org,Alexander,Meadows,20.0,Other,USA,Texas,North Kimberly,premium,2024-10-03,True,12.74,Tablet,3.0,2025-04-20 10:55:44.473281
user_00205,shinton@example.com,Brendan,Sawyer,52.0,Female,USA,Massachusetts,Lauriemouth,basic,2024-10-19,True,13.93,Desktop,1.0,2025-02-20 19:08:38.476255
user_00206,christianelizabeth@example.org,Michael,Friedman,39.0,Male,USA,Arizona,West Lisaburgh,standard,2023-10-15,False,6.42,Laptop,4.0,2023-05-27 22:09:47.242603
user_00208,timothyfreeman@example.com,Brandon,Pena,36.0,Male,USA,New Jersey,Lake Morgan,premium,2023-11-19,True,3.31,Smart TV,2.0,2024-01-13 03:07:54.793318
user_00210,andreagray@example.org,Stephen,Miller,30.0,Male,Canada,Ontario,Stewartfort,premium,2022-11-22,True,14.28,Gaming Console,3.0,2022-09-11 07:58:28.493740
user_00211,connersylvia@example.net,Pamela,Pena,35.0,Prefer not to say,USA,North Carolina,Michaelton,standard,2025-02-12,False,33.88,Desktop,2.0,2024-04-07 20:08:09.017567
user_00212,jennifer11@example.net,Aaron,Gallegos,21.0,Male,Canada,Prince Edward Island,Jacquelineton,premium,2024-01-23,True,10.87,Mobile,,2022-11-28 06:29:19.975526
user_00213,davidphelps@example.org,Makayla,Love,39.0,,USA,Florida,Williamsshire,standard,2024-11-25,True,10.51,Tablet,5.0,2023-12-17 05:44:57.447171
user_00215,spetty@example.org,Raymond,Waller,38.0,Male,USA,Wisconsin,East Robert,premium,2025-02-11,True,18.18,Smart TV,4.0,2024-09-21 02:03:05.389795
user_00216,jasonklein@example.net,Samantha,Zavala,29.0,Male,USA,Massachusetts,Jenniferstad,basic,2024-05-01,True,16.65,Laptop,,2024-08-10 20:27:43.018639
user_00217,hstokes@example.org,Oscar,Santiago,32.0,Female,Canada,Nova Scotia,Karenburgh,standard,2024-08-19,True,8.09,Smart TV,2.0,2025-02-07 19:09:02.966835
user_00218,karenjohnson@example.com,Christina,Newton,33.0,,USA,Arizona,New Kristen,basic,2024-08-30,False,16.68,Gaming Console,3.0,2025-05-14 05:43:21.782189
user_00219,rfrye@example.com,Alexander,Harris,15.0,Female,USA,Texas,Lake Janet,standard,2024-11-06,True,11.49,Gaming Console,5.0,2024-11-30 12:14:25.799254
user_00220,shane12@example.org,Nicholas,Ramirez,24.0,Female,USA,Tennessee,East Brandy,premium+,2022-08-08,True,24.08,Gaming Console,4.0,2024-09-18 16:35:25.297639
user_00221,hernandezmarcus@example.org,Tracy,Jones,41.0,Female,USA,Missouri,East Abigail,basic,2023-10-31,True,,Smart TV,2.0,2022-11-11 19:36:36.716087
user_00222,elizabethrivera@example.com,Stephanie,Barajas,36.0,Male,USA,New Jersey,Lake Michaelbury,standard,2025-06-17,True,7.64,Mobile,3.0,2023-09-24 22:45:16.088705
user_00224,clarkcrystal@example.org,Mary,Medina,45.0,Male,Canada,Manitoba,Lake Ginatown,premium,2024-09-25,True,16.26,Smart TV,1.0,2022-11-06 23:15:13.611777
user_00225,lauragrant@example.net,Rhonda,Hughes,43.0,Male,USA,Georgia,Stewartfurt,standard,2024-03-10,True,24.73,Desktop,3.0,2024-11-08 09:23:58.928936
user_00226,howardwesley@example.com,Catherine,Hubbard,38.0,Male,USA,Missouri,Fostertown,standard,2023-01-20,True,10.85,Mobile,2.0,2022-12-30 12:09:13.216742
user_00228,jackjensen@example.com,Danny,York,19.0,Prefer not to say,USA,Michigan,West Emilyview,standard,2023-03-06,True,18.57,Smart TV,3.0,2025-06-10 16:36:12.853906
user_00229,emilyyoung@example.com,Rachel,Tucker,20.0,Male,USA,Arizona,Heatherberg,premium,2025-01-03,True,10.38,Gaming Console,2.0,2023-02-03 20:27:09.574487
user_00230,kristenjoseph@example.net,Joshua,Taylor,13.0,Male,USA,North Carolina,Fordstad,basic,2024-01-17,True,10.3,Smart TV,1.0,2023-02-11 15:58:09.692144
user_00231,michele28@example.org,Jessica,Luna,25.0,Prefer not to say,USA,Arizona,Port Bonniefurt,basic,2025-04-21,True,3.57,Desktop,4.0,2024-03-20 13:27:25.936948
user_00232,michaelwalker@example.net,Dennis,Sanders,13.0,Male,USA,Tennessee,Port Tamara,premium,2024-11-08,False,21.77,Gaming Console,2.0,2023-12-05 00:04:34.232091
user_00233,jillwebb@example.com,Jeffery,Hall,40.0,,USA,Massachusetts,Jimborough,standard,2023-10-01,True,20.37,Laptop,3.0,2025-03-26 00:06:41.434213
user_00234,dakota84@example.net,Beth,Bennett,48.0,Male,Canada,Prince Edward Island,Brianaland,premium,2023-09-18,True,32.33,Desktop,1.0,2024-02-19 20:51:56.023134
user_00235,tommy79@example.org,Scott,Jones,51.0,Female,USA,North Carolina,East Jacob,premium,2024-05-22,True,,Smart TV,3.0,2024-07-27 11:04:39.405148
user_00236,jennifer77@example.com,Brittany,Johnson,26.0,Female,USA,New Jersey,New Brittany,premium,2024-06-21,True,15.05,Smart TV,1.0,2025-04-05 03:14:52.843893
user_00237,jacksonsandra@example.net,Carol,Johns,23.0,Male,USA,New Jersey,East Shanefort,premium,2023-02-04,True,26.57,Mobile,2.0,2024-05-22 10:06:58.067761
user_00238,gary57@example.net,Jerry,Anderson,27.0,Other,USA,Virginia,New Michele,standard,2025-01-23,True,1.94,Laptop,2.0,2023-02-13 11:24:47.093136
user_00239,davisdonna@example.net,Penny,Boyd,49.0,Male,USA,Texas,Lake Alyssabury,standard,2024-12-14,True,,Desktop,3.0,2023-08-22 03:21:26.338236
user_00240,eanderson@example.org,Justin,Scott,44.0,Male,USA,Florida,New Alexandrahaven,basic,2023-09-17,True,28.4,Mobile,4.0,2024-08-25 16:05:12.026233
user_00241,jcox@example.com,Jose,Cunningham,21.0,Female,USA,Illinois,Fischerchester,premium,2023-02-13,True,9.01,Tablet,1.0,2023-05-08 03:21:14.479810
user_00243,bfrost@example.org,Jose,Miller,31.0,,USA,Florida,Ariasfurt,premium,2024-09-19,True,12.26,Gaming Console,3.0,2025-06-04 07:26:48.971142
user_00244,mgonzales@example.net,James,Gilbert,40.0,Female,USA,Indiana,Johntown,basic,2022-11-05,True,9.34,Desktop,1.0,2024-12-04 08:58:05.624656
user_00245,msullivan@example.net,Jillian,Calhoun,47.0,Female,USA,Arizona,Michaelview,standard,2024-05-27,True,4.18,Desktop,2.0,2023-12-14 08:37:01.939600
user_00246,greenrichard@example.org,Wesley,Arroyo,37.0,Male,USA,New Jersey,Heatherfurt,premium,2024-11-22,True,5.17,Tablet,2.0,2025-06-21 07:39:22.061959
user_00247,bmosley@example.com,Jonathan,Schultz,21.0,Female,USA,Pennsylvania,Port Leslie,standard,2024-02-19,True,16.27,Desktop,,2024-09-08 23:18:50.118067
user_00248,justinross@example.net,Charles,Woods,56.0,Female,USA,Pennsylvania,New Joseph,standard,2024-01-30,False,17.62,Gaming Console,3.0,2023-04-17 09:54:26.931794
user_00249,jamie33@example.net,Eric,Wilson,35.0,Female,USA,Illinois,Austinside,premium,2025-02-16,True,22.56,Smart TV,5.0,2024-06-13 03:33:30.941158
user_00250,travis84@example.com,Karen,Brown,37.0,Male,Canada,Quebec,Ayerston,premium,2023-10-07,True,,Laptop,,2023-12-17 00:42:15.665473
user_00251,astewart@example.org,Nicolas,Nguyen,52.0,Female,USA,California,New Jose,basic,2023-12-31,False,20.45,Mobile,2.0,2023-09-08 00:30:07.498936
user_00253,laurenrodgers@example.com,Gregory,Taylor,41.0,Prefer not to say,Canada,British Columbia,Evansside,premium,2023-10-12,True,375.3,Desktop,1.0,2022-10-07 20:29:08.366699
user_00254,gcombs@example.com,Jordan,Castro,41.0,Female,Canada,Newfoundland and Labrador,Andrewville,premium,2025-03-09,True,13.06,Laptop,2.0,2024-04-26 03:22:37.106523
user_00255,michael87@example.net,Pamela,Austin,24.0,,USA,Florida,Port Gary,premium,2023-11-07,True,7.22,Laptop,4.0,2025-02-18 05:28:24.650808
user_00256,martinjeremy@example.com,Jennifer,Nelson,39.0,Female,USA,Texas,Juliehaven,premium,2023-10-29,True,10.65,Gaming Console,2.0,2025-02-24 01:08:25.011540
user_00257,ebonyshepard@example.net,Jason,Garcia,47.0,Female,USA,Ohio,Kelleytown,standard,2024-02-27,True,13.96,Smart TV,4.0,2022-11-24 22:43:35.625838
user_00258,penanicole@example.com,John,Ramos,38.0,Female,USA,Michigan,New Mary,premium,2022-09-09,True,859.24,Laptop,2.0,2025-03-02 19:03:06.901240
user_00259,imcdonald@example.com,Derek,Garza,44.0,Male,USA,New York,Millsside,premium,2025-04-24,True,1.95,Mobile,4.0,2024-03-16 09:29:45.373590
user_00260,aparker@example.com,Kevin,Mills,35.0,Male,USA,Indiana,Justinside,basic,2024-08-24,True,10.23,Smart TV,,2025-06-05 16:05:56.615718
user_00262,justin84@example.com,Melissa,Taylor,27.0,Female,USA,Virginia,Williamsonview,basic,2023-02-23,True,22.5,Mobile,1.0,2023-01-16 18:48:18.362517
user_00263,teresacampbell@example.org,Jessica,Davis,36.0,,USA,New Jersey,Robinsonchester,premium+,2024-12-10,True,,Desktop,2.0,2025-07-31 13:24:59.024894
user_00264,riveramegan@example.org,Joseph,Jones,37.0,Male,USA,Pennsylvania,East Paula,standard,2025-01-13,False,13.51,Gaming Console,,2022-12-14 16:56:57.892111
user_00265,cwise@example.org,James,Boyd,30.0,Female,USA,Ohio,Priceport,premium,2023-01-22,True,34.66,Tablet,,2024-10-27 01:55:22.767218
user_00266,timothy43@example.com,Michelle,Mcpherson,47.0,Male,USA,New York,Nguyenburgh,basic,2024-05-03,True,37.67,Laptop,7.0,2024-12-14 18:01:37.812956
user_00267,perkinshannah@example.net,Nathan,Wright,65.0,Male,USA,Georgia,Lake Christineton,basic,2023-08-26,True,5.49,Gaming Console,3.0,2024-09-09 12:42:52.892231
user_00268,tonystewart@example.net,Linda,Quinn,32.0,Female,USA,Michigan,Howardberg,standard,2025-04-12,True,5.47,Desktop,2.0,2024-09-15 08:02:00.403323
user_00269,llopez@example.net,Mario,Hill,21.0,Female,Canada,Prince Edward Island,New Ericport,premium,2024-03-17,True,28.47,Tablet,,2022-08-03 20:37:18.335049
user_00270,nicoleharvey@example.com,Malik,Barrett,32.0,Male,USA,Massachusetts,New Felicia,basic,2024-06-03,True,15.42,Mobile,,2023-10-26 02:26:11.882976
user_00271,davisdonna@example.org,Gregory,Harris,37.0,Female,USA,Virginia,North Anthony,basic,2024-07-23,False,13.87,Smart TV,,2022-09-25 20:30:38.541148
user_00272,smithsamantha@example.net,Sarah,Mcdonald,39.0,Other,USA,New York,Angelachester,premium,2024-12-19,True,20.08,Laptop,1.0,2025-01-21 13:15:42.935219
user_00273,navarromary@example.org,Susan,Garcia,37.0,,Canada,Newfoundland and Labrador,Lopezhaven,premium,2024-04-17,True,,Smart TV,2.0,2024-04-05 22:42:39.004912
user_00274,mirandabarbara@example.net,Jacqueline,Andrade,21.0,Prefer not to say,USA,Michigan,New Richard,standard,2024-07-22,False,5.79,Tablet,2.0,2025-05-21 22:43:41.687120
user_00275,megan66@example.net,Charlene,Brooks,50.0,Female,USA,Wisconsin,Suzannemouth,basic,2022-08-02,True,6.04,Mobile,1.0,2025-07-15 02:46:25.581419
user_00277,jonathanevans@example.net,Ashley,Navarro,19.0,Female,USA,Maryland,Thompsonshire,premium,2024-05-15,False,15.41,Desktop,1.0,2022-09-13 00:27:48.783495
user_00278,deleonsandra@example.com,Nichole,Butler,30.0,Prefer not to say,Canada,Quebec,Lake Denise,basic,2024-06-26,False,20.38,Tablet,7.0,2022-10-01 09:06:36.168369
user_00279,amber25@example.net,Eric,Maddox,45.0,Male,USA,New Jersey,South Keith,standard,2023-01-11,True,12.52,Laptop,4.0,2022-11-01 12:24:14.982878
user_00280,zbaker@example.net,Kim,Gill,25.0,Prefer not to say,Canada,Quebec,South Randall,premium+,2024-04-08,True,37.28,Gaming Console,4.0,2023-04-25 13:55:12.135288
user_00281,kmorris@example.org,Emily,Diaz,53.0,Prefer not to say,USA,California,Melvintown,premium,2023-02-03,False,11.18,Desktop,1.0,2024-06-08 06:37:41.718975
user_00282,scottglass@example.org,Gina,Todd,29.0,Female,USA,Michigan,Lake Brianberg,premium,2022-08-17,True,18.78,Desktop,2.0,2023-07-03 09:28:01.263183
user_00283,riverajody@example.org,Amy,Dunn,77.0,Female,USA,Michigan,South Brandyhaven,premium,2023-05-08,True,,Tablet,6.0,2023-06-10 06:28:33.005830
user_00286,garrettnatasha@example.org,Jeremiah,Prince,13.0,Female,USA,Missouri,Lake Patrickbury,basic,2023-04-22,True,6.91,Mobile,5.0,2023-11-13 08:33:41.971888
user_00287,shane23@example.net,Bianca,Huffman,18.0,Male,USA,New York,South Wendy,standard,2024-07-21,True,,Gaming Console,1.0,2023-07-16 22:58:44.319618
user_00288,lonniehobbs@example.net,Kathy,Ali,34.0,Male,USA,Massachusetts,Reeseview,premium,2024-12-02,True,27.12,Desktop,4.0,2022-12-25 04:59:27.851745
user_00290,kwells@example.org,Antonio,Schaefer,26.0,Male,USA,Illinois,Lake Emily,standard,2024-11-09,True,5.31,Laptop,2.0,2023-02-13 02:22:02.198916
user_00291,dwatts@example.org,Richard,Franklin,43.0,Male,Canada,Alberta,Phillipshire,standard,2024-02-23,True,18.7,Tablet,2.0,2023-12-16 16:55:50.172189
user_00292,aprilfoster@example.net,Angela,Lee,53.0,Female,USA,Tennessee,Wilkersonport,basic,2023-01-31,True,2.29,Tablet,2.0,2024-06-04 21:27:21.747949
user_00293,stevenlucas@example.org,Hector,Long,43.0,Male,USA,Indiana,Johnsonmouth,premium,2025-03-26,True,3.05,Smart TV,4.0,2023-05-04 02:10:34.797409
user_00294,davisjasmin@example.net,Christopher,Acosta,48.0,Female,USA,Indiana,Pierceton,premium+,2025-04-27,True,26.48,Gaming Console,2.0,2023-01-27 17:06:53.925149
user_00296,lyoung@example.net,Shawn,Miller,33.0,Female,USA,California,New Joshua,standard,2022-09-24,False,1.59,Tablet,4.0,2022-10-02 09:43:26.463889
user_00297,thomasantonio@example.net,Mark,Williams,34.0,,USA,California,East Emily,premium,2025-06-26,True,18.6,Smart TV,3.0,2025-05-19 17:04:40.249076
user_00298,marcus61@example.com,Kelly,Martinez,43.0,Male,USA,Pennsylvania,Alisonhaven,premium,2024-09-02,True,18.17,Tablet,5.0,2022-11-30 20:02:37.268952
user_00299,mramsey@example.net,Ronald,Green,17.0,Female,Canada,Alberta,New Anna,standard,2024-01-23,True,,Tablet,5.0,2025-03-28 07:38:36.503102
user_00300,tiffany01@example.org,Colleen,Mclaughlin,36.0,Male,Canada,British Columbia,Gutierrezmouth,standard,2024-04-07,True,7.76,Smart TV,2.0,2022-08-15 10:46:46.709312
user_00301,jonathan14@example.com,Katie,Jennings,29.0,Female,Canada,Manitoba,Ramseytown,standard,2023-03-02,True,2.33,Laptop,7.0,2025-05-09 15:08:29.210581
user_00302,probles@example.org,Eric,Mcclain,21.0,Male,Canada,Nova Scotia,Bowerschester,premium,2025-02-02,True,19.47,Mobile,6.0,2024-04-13 02:08:49.331275
user_00303,clarkgina@example.com,Tara,Pittman,35.0,Male,Canada,New Brunswick,Simsburgh,premium+,2023-02-23,True,6.93,Desktop,1.0,2025-03-07 10:09:16.515333
user_00304,jennifer46@example.org,Natalie,Hayes,22.0,Male,USA,Indiana,New Kevin,standard,2023-09-16,True,2.48,Laptop,3.0,2024-12-02 07:27:50.139995
user_00305,zhunter@example.com,James,Oconnor,21.0,Other,USA,New Jersey,Douglasville,basic,2023-03-14,True,17.22,Tablet,3.0,2023-12-19 09:49:54.981461
user_00306,collinsbradley@example.net,Mathew,Garcia,24.0,Female,USA,Texas,New Katherineborough,standard,2023-03-09,True,34.71,Tablet,2.0,2023-06-02 04:49:21.368810
user_00307,rlambert@example.org,Joshua,Mullen,42.0,Male,USA,New York,New Michael,premium,2023-05-26,True,,Laptop,,2024-04-23 02:30:43.589072
user_00309,lisa81@example.com,Christopher,Davis,25.0,Female,USA,Maryland,Ruizbury,basic,2025-03-02,True,29.46,Laptop,2.0,2025-04-29 07:28:10.557980
user_00310,hollyortega@example.com,Tony,Alvarez,59.0,Female,Canada,Prince Edward Island,Murrayburgh,standard,2024-11-20,True,19.72,Laptop,,2024-02-10 15:23:12.529556
user_00311,nguyendebra@example.com,Richard,Allen,24.0,Male,USA,Arizona,South Patrick,standard,2023-03-18,True,,Tablet,3.0,2024-12-09 11:00:59.303657
user_00312,amy32@example.net,Jodi,Wilson,32.0,Female,USA,Michigan,Angelamouth,standard,2023-07-05,True,24.84,Gaming Console,4.0,2022-10-18 08:11:01.267690
user_00313,pmurphy@example.net,Christopher,Clay,33.0,Other,Canada,New Brunswick,Lake Edward,premium,2023-10-03,True,7.9,Laptop,5.0,2023-03-05 11:11:31.630860
user_00314,ashley46@example.net,Veronica,Carr,32.0,,Canada,Quebec,Port Kelly,standard,2025-04-15,True,34.68,Laptop,3.0,2022-08-03 23:52:08.721864
user_00315,callahanmichelle@example.org,Jacqueline,Garrett,29.0,Male,USA,Massachusetts,Jamesside,standard,2024-07-28,True,2.12,Gaming Console,1.0,2023-01-02 10:49:30.441040
user_00316,mary24@example.net,Dennis,Wong,29.0,Female,USA,California,Barrettberg,standard,2022-12-30,True,34.49,Desktop,4.0,2025-03-02 13:22:12.895579
user_00317,shawncoleman@example.com,Michael,Coleman,37.0,,Canada,Quebec,Bradfordbury,basic,2023-10-26,True,15.11,Laptop,2.0,2022-09-08 17:38:54.765854
user_00318,hbush@example.net,Suzanne,Thomas,36.0,Male,USA,Wisconsin,Blackhaven,premium,2023-04-27,True,14.67,Smart TV,3.0,2024-08-21 14:58:41.680006
user_00321,michaela01@example.net,Renee,Hopkins,47.0,Female,USA,Washington,West Kimberly,basic,2024-01-15,True,25.25,Tablet,4.0,2023-08-13 17:39:43.031349
user_00322,caitlinunderwood@example.com,Kaylee,Guerrero,26.0,Male,Canada,Prince Edward Island,New Jessica,standard,2022-09-30,True,10.58,Gaming Console,2.0,2024-11-07 20:51:52.930891
user_00323,jacksonraymond@example.com,Julie,James,35.0,Female,USA,Georgia,Bakerhaven,premium,2022-08-15,True,,Mobile,1.0,2023-09-25 15:21:39.102921
user_00324,davisamanda@example.com,Cheryl,Rogers,62.0,Male,USA,Missouri,West Destinyfurt,premium+,2024-11-26,True,33.35,Desktop,,2024-10-15 16:08:19.593966
user_00325,erica25@example.net,Emily,Smith,29.0,Female,USA,Indiana,Lake Seanbury,standard,2023-05-05,True,3.98,Smart TV,3.0,2022-08-29 00:57:00.695074
user_00328,scottvasquez@example.org,Gregory,Rodriguez,50.0,Other,USA,Arizona,New Dawn,standard,2024-09-24,True,9.15,Laptop,1.0,2022-09-10 06:26:20.145430
